IS431mec	GCF_045942175.1_NZ_CP064624.1_dnaA0_rlmHplus1Mbp	97.089	790	22	1	1	790	338826	339614	0.0	1330
IS431mec	GCF_045941025.1_NZ_CP064622.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	55968	55179	0.0	1459
IS431mec	GCF_045941025.1_NZ_CP064622.1_dnaA0_rlmHplus1Mbp	99.241	790	5	1	1	790	49567	50355	0.0	1424
IS431mec	GCF_045940975.1_NZ_CP064619.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	88651	87862	0.0	1459
IS431mec	GCF_045940975.1_NZ_CP064619.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	94105	94894	0.0	1459
IS431mec	GCF_045940975.1_NZ_CP064619.1_dnaA0_rlmHplus1Mbp	97.089	790	22	1	1	790	337591	338379	0.0	1330
IS431mec	GCF_045940705.1_NZ_CP064616.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	88651	87862	0.0	1459
IS431mec	GCF_045940705.1_NZ_CP064616.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	94105	94894	0.0	1459
IS431mec	GCF_045940705.1_NZ_CP064616.1_dnaA0_rlmHplus1Mbp	97.089	790	22	1	1	790	337591	338379	0.0	1330
IS431mec	GCF_045940075.1_NZ_CP064609.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	87030	86241	0.0	1459
IS431mec	GCF_045940075.1_NZ_CP064609.1_dnaA0_rlmHplus1Mbp	97.089	790	22	1	1	790	332590	333378	0.0	1330
IS431mec	GCF_045940065.1_NZ_CP064613.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	88651	87862	0.0	1459
IS431mec	GCF_045940065.1_NZ_CP064613.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	94105	94894	0.0	1459
IS431mec	GCF_045940065.1_NZ_CP064613.1_dnaA0_rlmHplus1Mbp	97.089	790	22	1	1	790	338826	339614	0.0	1330
IS431mec	GCF_045939955.1_NZ_CP064606.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	88651	87862	0.0	1459
IS431mec	GCF_045939955.1_NZ_CP064606.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	94105	94894	0.0	1459
IS431mec	GCF_045939955.1_NZ_CP064606.1_dnaA0_rlmHplus1Mbp	97.089	790	22	1	1	790	337591	338379	0.0	1330
IS431mec	GCF_045939605.1_NZ_CP064603.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	88651	87862	0.0	1459
IS431mec	GCF_045939605.1_NZ_CP064603.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	94105	94894	0.0	1459
IS431mec	GCF_045939605.1_NZ_CP064603.1_dnaA0_rlmHplus1Mbp	97.089	790	22	1	1	790	340062	340850	0.0	1330
IS431mec	GCF_045939555.1_NZ_CP064599.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	87030	86241	0.0	1459
IS431mec	GCF_045939555.1_NZ_CP064599.1_dnaA0_rlmHplus1Mbp	97.089	790	22	1	1	790	332590	333378	0.0	1330
IS431mec	GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	45296	46085	0.0	1459
IS431mec	GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp	99.873	790	1	0	1	790	35160	34371	0.0	1454
IS431mec	GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp	99.873	790	1	0	1	790	39945	40734	0.0	1454
IS431mec	GCF_045938875.1_NZ_CP064587.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	35168	34379	0.0	1459
IS431mec	GCF_045938875.1_NZ_CP064587.1_dnaA0_rlmHplus1Mbp	94.937	790	37	3	3	790	58712	57924	0.0	1234
IS431mec	GCF_045938865.1_NZ_CP064590.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	88651	87862	0.0	1459
IS431mec	GCF_045938865.1_NZ_CP064590.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	94105	94894	0.0	1459
IS431mec	GCF_045938865.1_NZ_CP064590.1_dnaA0_rlmHplus1Mbp	97.089	790	22	1	1	790	337591	338379	0.0	1330
IS431mec	GCF_045937765.1_NZ_CP064574.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	75495	74706	0.0	1459
IS431mec	GCF_045937765.1_NZ_CP064574.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	80844	80055	0.0	1459
IS431mec	GCF_045937765.1_NZ_CP064574.1_dnaA0_rlmHplus1Mbp	99.367	790	5	0	1	790	143578	142789	0.0	1432
IS431mec	GCF_045937765.1_NZ_CP064574.1_dnaA0_rlmHplus1Mbp	99.241	790	6	0	1	790	152015	151226	0.0	1426
IS431mec	GCF_045937765.1_NZ_CP064574.1_dnaA0_rlmHplus1Mbp	94.937	790	37	3	3	790	34407	33619	0.0	1234
IS431mec	GCF_045937765.1_NZ_CP064574.1_dnaA0_rlmHplus1Mbp	96.854	731	23	0	1	731	115993	116723	0.0	1223
IS431mec	GCF_045937755.1_NZ_CP064650.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	60075	59286	0.0	1459
IS431mec	GCF_045937755.1_NZ_CP064650.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	65421	64632	0.0	1459
IS431mec	GCF_045937755.1_NZ_CP064650.1_dnaA0_rlmHplus1Mbp	98.987	790	8	0	1	790	96194	96983	0.0	1415
IS431mec	GCF_045937755.1_NZ_CP064650.1_dnaA0_rlmHplus1Mbp	94.937	790	37	3	3	790	89914	89126	0.0	1234
IS431mec	GCF_045937745.1_NZ_CP064572.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	88651	87862	0.0	1459
IS431mec	GCF_045937745.1_NZ_CP064572.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	94105	94894	0.0	1459
IS431mec	GCF_045937745.1_NZ_CP064572.1_dnaA0_rlmHplus1Mbp	97.089	790	22	1	1	790	337592	338380	0.0	1330
IS431mec	GCF_045936875.1_NZ_CP064568.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	35160	34371	0.0	1459
IS431mec	GCF_045936875.1_NZ_CP064568.1_dnaA0_rlmHplus1Mbp	99.873	790	1	0	1	790	40506	39717	0.0	1454
IS431mec	GCF_045936865.1_NZ_CP064560.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	35168	34379	0.0	1459
IS431mec	GCF_045936865.1_NZ_CP064560.1_dnaA0_rlmHplus1Mbp	94.937	790	37	3	3	790	58657	57869	0.0	1234
IS431mec	GCF_045936855.1_NZ_CP064557.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	88651	87862	0.0	1459
IS431mec	GCF_045936855.1_NZ_CP064557.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	94105	94894	0.0	1459
IS431mec	GCF_045936855.1_NZ_CP064557.1_dnaA0_rlmHplus1Mbp	97.089	790	22	1	1	790	338826	339614	0.0	1330
IS431mec	GCF_045935665.1_NZ_CP064554.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	35168	34379	0.0	1459
IS431mec	GCF_045935665.1_NZ_CP064554.1_dnaA0_rlmHplus1Mbp	94.937	790	37	3	3	790	58712	57924	0.0	1234
IS431mec	GCF_045935655.1_NZ_CP064549.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	35150	34361	0.0	1459
IS431mec	GCF_045935645.1_NZ_CP064545.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	88652	87863	0.0	1459
IS431mec	GCF_045935645.1_NZ_CP064545.1_dnaA0_rlmHplus1Mbp	97.089	790	22	1	1	790	331330	332118	0.0	1330
IS431mec	GCF_045934295.1_NZ_CP064543.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	37525	36736	0.0	1459
IS431mec	GCF_045934295.1_NZ_CP064543.1_dnaA0_rlmHplus1Mbp	99.367	790	5	0	1	790	105004	104215	0.0	1432
IS431mec	GCF_045934295.1_NZ_CP064543.1_dnaA0_rlmHplus1Mbp	99.241	790	6	0	1	790	113346	112557	0.0	1426
IS431mec	GCF_045934295.1_NZ_CP064543.1_dnaA0_rlmHplus1Mbp	98.861	790	8	1	1	790	97399	98187	0.0	1408
IS431mec	GCF_045934295.1_NZ_CP064543.1_dnaA0_rlmHplus1Mbp	98.734	790	9	1	1	790	140440	141228	0.0	1402
IS431mec	GCF_045934295.1_NZ_CP064543.1_dnaA0_rlmHplus1Mbp	98.101	790	14	1	1	790	66484	67272	0.0	1375
IS431mec	GCF_045934295.1_NZ_CP064543.1_dnaA0_rlmHplus1Mbp	97.970	788	15	1	3	790	74491	73705	0.0	1365
IS431mec	GCF_045934295.1_NZ_CP064543.1_dnaA0_rlmHplus1Mbp	96.717	792	23	3	1	790	436501	437291	0.0	1315
IS431mec	GCF_045934295.1_NZ_CP064543.1_dnaA0_rlmHplus1Mbp	86.094	791	99	5	1	790	33166	32386	0.0	841
IS431mec	GCF_045934285.1_NZ_CP064540.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	56119	55330	0.0	1459
IS431mec	GCF_045934275.1_NZ_CP064536.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	35069	34280	0.0	1459
IS431mec	GCF_045934275.1_NZ_CP064536.1_dnaA0_rlmHplus1Mbp	94.937	790	37	3	3	790	59406	58618	0.0	1234
IS431mec	GCF_045934275.1_NZ_CP064536.1_dnaA0_rlmHplus1Mbp	92.174	230	16	2	562	790	129396	129624	3.66e-87	324
IS431mec	GCF_045933235.1_NZ_CP064528.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	35069	34280	0.0	1459
IS431mec	GCF_045933235.1_NZ_CP064528.1_dnaA0_rlmHplus1Mbp	94.937	790	37	3	3	790	59406	58618	0.0	1234
IS431mec	GCF_045933235.1_NZ_CP064528.1_dnaA0_rlmHplus1Mbp	92.174	230	16	2	562	790	129396	129624	3.66e-87	324
IS431mec	GCF_045933105.1_NZ_CP064525.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	88651	87862	0.0	1459
IS431mec	GCF_045933105.1_NZ_CP064525.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	94105	94894	0.0	1459
IS431mec	GCF_045933105.1_NZ_CP064525.1_dnaA0_rlmHplus1Mbp	97.089	790	22	1	1	790	338827	339615	0.0	1330
IS431mec	GCF_045931855.1_NZ_CP064521.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	35160	34371	0.0	1459
IS431mec	GCF_045931855.1_NZ_CP064521.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	39945	40734	0.0	1459
IS431mec	GCF_045931855.1_NZ_CP064521.1_dnaA0_rlmHplus1Mbp	99.873	790	1	0	1	790	45296	46085	0.0	1454
IS431mec	GCF_045931845.1_NZ_CP064519.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	53633	52844	0.0	1459
IS431mec	GCF_045931835.1_NZ_CP064516.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	35168	34379	0.0	1459
IS431mec	GCF_045931835.1_NZ_CP064516.1_dnaA0_rlmHplus1Mbp	94.937	790	37	3	3	790	58712	57924	0.0	1234
IS431mec	GCF_045930675.1_NZ_CP064508.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	35168	34379	0.0	1459
IS431mec	GCF_045930675.1_NZ_CP064508.1_dnaA0_rlmHplus1Mbp	94.937	790	37	3	3	790	58712	57924	0.0	1234
IS431mec	GCF_045930665.1_NZ_CP064504.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	35150	34361	0.0	1459
IS431mec	GCF_045929855.1_NZ_CP064499.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	35168	34379	0.0	1459
IS431mec	GCF_045929855.1_NZ_CP064499.1_dnaA0_rlmHplus1Mbp	94.937	790	37	3	3	790	58712	57924	0.0	1234
IS431mec	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	35160	34371	0.0	1459
IS431mec	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	39945	40734	0.0	1459
IS431mec	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	45296	46085	0.0	1459
IS431mec	GCF_045928525.1_NZ_CP064480.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	35168	34379	0.0	1459
IS431mec	GCF_045928525.1_NZ_CP064480.1_dnaA0_rlmHplus1Mbp	94.937	790	37	3	3	790	58712	57924	0.0	1234
IS431mec	GCF_045928515.1_NZ_CP064476.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	35168	34379	0.0	1459
IS431mec	GCF_045928515.1_NZ_CP064476.1_dnaA0_rlmHplus1Mbp	94.937	790	37	3	3	790	58712	57924	0.0	1234
IS431mec	GCF_045928505.1_NZ_CP064473.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	76827	76038	0.0	1459
IS431mec	GCF_045928505.1_NZ_CP064473.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	82173	81384	0.0	1459
IS431mec	GCF_045928505.1_NZ_CP064473.1_dnaA0_rlmHplus1Mbp	99.367	790	5	0	1	790	121863	121074	0.0	1432
IS431mec	GCF_045928505.1_NZ_CP064473.1_dnaA0_rlmHplus1Mbp	99.241	790	6	0	1	790	130353	129564	0.0	1426
IS431mec	GCF_045928505.1_NZ_CP064473.1_dnaA0_rlmHplus1Mbp	94.937	790	37	3	3	790	34407	33619	0.0	1234
IS431mec	GCF_045928505.1_NZ_CP064473.1_dnaA0_rlmHplus1Mbp	96.854	731	23	0	1	731	117323	118053	0.0	1223
IS431mec	GCF_045927375.1_NZ_CP064471.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	35069	34280	0.0	1459
IS431mec	GCF_045927375.1_NZ_CP064471.1_dnaA0_rlmHplus1Mbp	94.937	790	37	3	3	790	59406	58618	0.0	1234
IS431mec	GCF_045927375.1_NZ_CP064471.1_dnaA0_rlmHplus1Mbp	92.174	230	16	2	562	790	129396	129624	3.66e-87	324
IS431mec	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	55970	55181	0.0	1459
IS431mec	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	157223	158012	0.0	1459
IS431mec	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp	99.241	790	5	1	1	790	49567	50355	0.0	1424
IS431mec	GCF_045926625.1_NZ_CP064461.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	60075	59286	0.0	1459
IS431mec	GCF_045926625.1_NZ_CP064461.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	65421	64632	0.0	1459
IS431mec	GCF_045926625.1_NZ_CP064461.1_dnaA0_rlmHplus1Mbp	98.987	790	8	0	1	790	96194	96983	0.0	1415
IS431mec	GCF_045926625.1_NZ_CP064461.1_dnaA0_rlmHplus1Mbp	94.937	790	37	3	3	790	89914	89126	0.0	1234
IS431mec	GCF_045926615.1_NZ_CP064456.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	76809	76020	0.0	1459
IS431mec	GCF_045926615.1_NZ_CP064456.1_dnaA0_rlmHplus1Mbp	99.241	790	5	1	1	790	70406	71194	0.0	1424
IS431mec	GCF_045926605.1_NZ_CP064453.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	35160	34371	0.0	1459
IS431mec	GCF_045926605.1_NZ_CP064453.1_dnaA0_rlmHplus1Mbp	99.747	790	2	0	1	790	40506	39717	0.0	1448
IS431mec	GCF_045786335.1_NZ_CP064467.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	88653	87864	0.0	1459
IS431mec	GCF_045786335.1_NZ_CP064467.1_dnaA0_rlmHplus1Mbp	97.089	790	22	1	1	790	331385	332173	0.0	1330
IS431mec	GCF_045786305.1_NZ_CP064485.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	75493	74704	0.0	1459
IS431mec	GCF_045786305.1_NZ_CP064485.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	80842	80053	0.0	1459
IS431mec	GCF_045786305.1_NZ_CP064485.1_dnaA0_rlmHplus1Mbp	99.367	790	5	0	1	790	123059	122270	0.0	1432
IS431mec	GCF_045786305.1_NZ_CP064485.1_dnaA0_rlmHplus1Mbp	99.241	790	6	0	1	790	131549	130760	0.0	1426
IS431mec	GCF_045786305.1_NZ_CP064485.1_dnaA0_rlmHplus1Mbp	94.937	790	37	3	3	790	34406	33618	0.0	1234
IS431mec	GCF_045786305.1_NZ_CP064485.1_dnaA0_rlmHplus1Mbp	96.854	731	23	0	1	731	115950	116680	0.0	1223
IS431mec	GCF_042464765.1_NZ_CP170249.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	35139	34350	0.0	1459
IS431mec	GCF_042464735.1_NZ_CP170246.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	56621	55832	0.0	1459
IS431mec	GCF_042464735.1_NZ_CP170246.1_dnaA0_rlmHplus1Mbp	93.043	230	14	2	562	790	168346	168574	1.69e-90	335
IS431mec	GCF_036419775.1_NZ_CP134839.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	35097	34308	0.0	1459
IS431mec	GCF_036419775.1_NZ_CP134839.1_dnaA0_rlmHplus1Mbp	99.873	790	1	0	1	790	145675	144886	0.0	1454
IS431mec	GCF_036419775.1_NZ_CP134839.1_dnaA0_rlmHplus1Mbp	92.609	230	15	2	562	790	115577	115805	7.86e-89	329
IS431mec	GCF_031326165.1_NZ_CP133663.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	35065	34276	0.0	1459
IS431mec	GCF_031326165.1_NZ_CP133663.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	39342	38553	0.0	1459
IS431mec	GCF_031326165.1_NZ_CP133663.1_dnaA0_rlmHplus1Mbp	99.620	790	3	0	1	790	102116	101327	0.0	1443
IS431mec	GCF_031326165.1_NZ_CP133663.1_dnaA0_rlmHplus1Mbp	99.620	790	3	0	1	790	110606	109817	0.0	1443
IS431mec	GCF_031326165.1_NZ_CP133663.1_dnaA0_rlmHplus1Mbp	96.854	731	23	0	1	731	74531	75261	0.0	1223
IS431mec	GCF_030013985.1_NZ_CP118814.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	50349	49560	0.0	1459
IS431mec	GCF_030013985.1_NZ_CP118814.1_dnaA0_rlmHplus1Mbp	99.241	790	6	0	1	790	73481	72692	0.0	1426
IS431mec	GCF_030013985.1_NZ_CP118814.1_dnaA0_rlmHplus1Mbp	98.734	790	9	1	1	790	100576	101364	0.0	1402
IS431mec	GCF_029691875.1_NZ_CP121497.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	40334	39545	0.0	1459
IS431mec	GCF_029691875.1_NZ_CP121497.1_dnaA0_rlmHplus1Mbp	97.468	790	19	1	1	790	274042	274830	0.0	1347
IS431mec	GCF_029691685.1_NZ_CP121507.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	34992	34203	0.0	1459
IS431mec	GCF_029691685.1_NZ_CP121507.1_dnaA0_rlmHplus1Mbp	98.861	790	7	2	1	790	380783	379996	0.0	1408
IS431mec	GCF_029691685.1_NZ_CP121507.1_dnaA0_rlmHplus1Mbp	97.092	791	12	2	1	787	76035	76818	0.0	1323
IS431mec	GCF_029691685.1_NZ_CP121507.1_dnaA0_rlmHplus1Mbp	98.305	118	1	1	674	790	86777	86660	1.38e-51	206
IS431mec	GCF_029457635.1_NZ_CP120426.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	33811	33022	0.0	1459
IS431mec	GCF_029457635.1_NZ_CP120426.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	113002	112213	0.0	1459
IS431mec	GCF_029457635.1_NZ_CP120426.1_dnaA0_rlmHplus1Mbp	98.987	790	8	0	1	790	108678	109467	0.0	1415
IS431mec	GCF_029457635.1_NZ_CP120426.1_dnaA0_rlmHplus1Mbp	97.092	791	12	2	1	787	73233	74016	0.0	1323
IS431mec	GCF_029457635.1_NZ_CP120426.1_dnaA0_rlmHplus1Mbp	94.937	790	37	3	3	790	101067	100279	0.0	1234
IS431mec	GCF_029457635.1_NZ_CP120426.1_dnaA0_rlmHplus1Mbp	98.305	118	1	1	674	790	83975	83858	1.38e-51	206
IS431mec	GCF_029457615.1_NZ_CP120425.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	33404	32615	0.0	1459
IS431mec	GCF_029457615.1_NZ_CP120425.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	341053	341842	0.0	1459
IS431mec	GCF_029457615.1_NZ_CP120425.1_dnaA0_rlmHplus1Mbp	99.367	790	5	0	1	790	279927	280716	0.0	1432
IS431mec	GCF_029457615.1_NZ_CP120425.1_dnaA0_rlmHplus1Mbp	99.241	790	6	0	1	790	271585	272374	0.0	1426
IS431mec	GCF_029457615.1_NZ_CP120425.1_dnaA0_rlmHplus1Mbp	98.861	790	8	1	1	790	287532	286744	0.0	1408
IS431mec	GCF_029457615.1_NZ_CP120425.1_dnaA0_rlmHplus1Mbp	98.101	790	14	1	1	790	318448	317660	0.0	1375
IS431mec	GCF_029457615.1_NZ_CP120425.1_dnaA0_rlmHplus1Mbp	97.970	788	15	1	3	790	310439	311225	0.0	1365
IS431mec	GCF_029457575.1_NZ_CP120423.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	33811	33022	0.0	1459
IS431mec	GCF_029457575.1_NZ_CP120423.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	126749	125960	0.0	1459
IS431mec	GCF_029457575.1_NZ_CP120423.1_dnaA0_rlmHplus1Mbp	98.987	790	8	0	1	790	122425	123214	0.0	1415
IS431mec	GCF_029457575.1_NZ_CP120423.1_dnaA0_rlmHplus1Mbp	97.092	791	12	2	1	787	73058	73841	0.0	1323
IS431mec	GCF_029457575.1_NZ_CP120423.1_dnaA0_rlmHplus1Mbp	94.937	790	37	3	3	790	114813	114025	0.0	1234
IS431mec	GCF_029457575.1_NZ_CP120423.1_dnaA0_rlmHplus1Mbp	98.305	118	1	1	674	790	83800	83683	1.38e-51	206
IS431mec	GCF_024204985.1_NZ_CP093212.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	35065	34276	0.0	1459
IS431mec	GCF_024204985.1_NZ_CP093212.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	41971	41182	0.0	1459
IS431mec	GCF_024204985.1_NZ_CP093212.1_dnaA0_rlmHplus1Mbp	99.367	790	5	0	1	790	116820	116031	0.0	1432
IS431mec	GCF_024204985.1_NZ_CP093212.1_dnaA0_rlmHplus1Mbp	99.241	790	6	0	1	790	989664	988875	0.0	1426
IS431mec	GCF_024204985.1_NZ_CP093212.1_dnaA0_rlmHplus1Mbp	99.241	790	5	1	1	790	982355	981567	0.0	1424
IS431mec	GCF_024204985.1_NZ_CP093212.1_dnaA0_rlmHplus1Mbp	96.854	731	23	0	1	731	77000	77730	0.0	1223
IS431mec	GCF_024204965.1_NZ_CP093210.1_dnaA0_rlmHplus1Mbp	100.000	790	0	0	1	790	55538	54749	0.0	1459
IS431mec	GCF_024204965.1_NZ_CP093210.1_dnaA0_rlmHplus1Mbp	97.089	790	22	1	1	790	322993	323781	0.0	1330
